,Grad_4,Grad_3,Grad_2,Grad,Grad_1,TDmax_4,TD_4,TDmin_4,TDmax_3,TD_3,TDmin_3,TDmax_2,TD_2,TDmin_2,TDmax_1,TD_1,TDmin_1,TDmax,TD,TDmin
2016-09-11,180.63194444444446,210.29166666666663,278.2083333333333,273.8055555555556,279.8263888888889,25.632638888888888,25.47916666666667,25.35902777777777,25.83819444444444,25.698611111111113,25.568055555555574,25.47361111111111,25.331944444444453,25.184027777777786,26.272916666666678,26.103472222222226,25.932638888888906,26.88333333333333,26.74861111111111,26.594444444444427
2018-02-03,115.88194444444444,175.60139860139859,177.8111888111888,175.63888888888889,180.3636363636364,11.734027777777774,11.576388888888884,11.423611111111107,11.774468085106385,11.595744680851068,11.431205673758864,13.347222222222221,13.146527777777774,12.961111111111116,14.909027777777775,14.745138888888887,14.580555555555556,15.027777777777779,14.756944444444445,14.514583333333327
2017-04-24,298.54744525547443,287.6944444444445,293.5625,255.98611111111111,229.25,17.59097222222223,17.406944444444456,17.207638888888884,24.83958333333333,24.507638888888888,24.211805555555557,29.50555555555556,29.27500000000001,29.04861111111111,16.985416666666666,16.77916666666666,16.606944444444434,15.903472222222225,15.697916666666664,15.511111111111116
2016-06-23,340.9856115107914,353.4071428571428,351.8561151079136,348.48226950354615,341.35714285714283,27.36111111111112,27.143750000000008,26.934722222222234,26.71388888888889,26.484722222222214,26.25833333333333,26.90555555555556,26.663888888888888,26.44236111111111,27.37777777777778,27.17222222222223,26.97569444444445,27.049999999999994,26.86041666666668,26.66041666666668
2019-05-21,316.6875,347.65034965034965,345.74305555555566,336.02797202797206,330.6363636363636,25.7,25.42916666666667,25.16736111111112,20.257638888888884,20.043750000000014,19.823611111111113,19.69930555555557,19.510416666666675,19.3201388888889,20.861805555555566,20.69930555555555,20.525,23.99097222222222,23.741666666666674,23.497222222222234
2019-04-03,154.47222222222226,81.27083333333333,129.36111111111111,224.47916666666663,192.32638888888889,14.289583333333333,14.090972222222213,13.89513888888889,11.690972222222214,11.599305555555556,11.514583333333333,12.275000000000002,12.15833333333334,12.027777777777779,12.965277777777779,12.822916666666664,12.682638888888896,13.785416666666668,13.613888888888884,13.448611111111104
2016-08-25,301.6805555555556,293.3263888888889,267.38194444444446,276.21527777777777,214.6805555555556,26.90069444444445,26.76875,26.631249999999994,26.529166666666665,26.368749999999995,26.214583333333344,26.80416666666667,26.63124999999999,26.47916666666667,26.89583333333333,26.76250000000001,26.62430555555556,26.68125000000001,26.54166666666667,26.405555555555548
2018-12-14,132.875,96.61111111111113,61.34027777777778,142.75694444444446,82.00694444444444,15.842361111111117,15.709027777777774,15.577777777777767,16.468750000000007,16.355555555555547,16.25,15.949999999999996,15.822222222222214,15.677777777777774,14.574305555555544,14.429861111111116,14.293749999999996,13.265972222222226,13.08958333333333,12.909722222222225
2018-04-27,327.9583333333333,323.37857142857143,57.60416666666666,300.8958333333333,146.44444444444446,17.840277777777775,17.6486111111111,17.471527777777787,19.80069444444445,19.56875,19.35069444444445,17.53958333333333,17.36597222222223,17.207638888888894,16.50763888888889,16.306249999999995,16.118055555555557,18.24861111111111,17.990972222222226,17.752083333333328
2018-07-06,341.75,350.7676056338028,348.7234042553192,356.23188405797094,355.6376811594203,24.684027777777786,24.51041666666667,24.319444444444446,24.822222222222237,24.636805555555547,24.44305555555555,24.89652777777779,24.74513888888889,24.58749999999999,26.023611111111126,25.853472222222234,25.697916666666675,26.15416666666666,26.02013888888888,25.883333333333336
2018-10-23,102.52777777777777,111.60416666666669,143.26388888888889,149.61111111111111,176.1875,23.248611111111124,23.140972222222253,23.03958333333333,23.06597222222224,22.94722222222222,22.83958333333333,22.02986111111113,21.837500000000023,21.68472222222222,24.79236111111112,24.63333333333335,24.46458333333333,26.89652777777779,26.71388888888889,26.522222222222233
2016-01-30,41.881944444444436,125.28472222222223,164.16783216783216,144.55244755244757,129.45138888888889,6.036805555555557,5.9263888888888845,5.820138888888887,7.0430555555555525,6.915277777777778,6.7875,6.340972222222222,6.1729166666666675,6.02777777777778,9.829166666666673,9.632638888888888,9.453472222222224,10.868055555555555,10.727777777777773,10.587499999999997
2016-08-08,328.5069444444445,313.3055555555556,280.4513888888889,304.1468531468532,283.2013888888889,26.56388888888889,26.41875000000001,26.278472222222234,26.62222222222222,26.47361111111111,26.335416666666678,26.67777777777778,26.519444444444453,26.36944444444445,26.896527777777766,26.761805555555547,26.627777777777766,27.284615384615392,27.13636363636364,26.998601398601426
2016-11-18,142.88888888888889,109.20138888888887,112.01388888888887,146.8741258741259,117.67361111111113,20.046527777777765,19.944444444444454,19.860416666666676,19.73819444444446,19.627777777777787,19.537499999999987,19.27083333333333,19.16597222222223,19.059027777777786,17.56041666666668,17.428472222222222,17.284722222222214,17.928472222222222,17.796527777777776,17.665972222222226
2016-08-27,267.38194444444446,214.6805555555556,276.21527777777777,273.6875,280.375,26.80416666666667,26.63124999999999,26.47916666666667,26.89583333333333,26.76250000000001,26.62430555555556,26.68125000000001,26.54166666666667,26.405555555555548,26.56388888888891,26.411805555555553,26.25555555555555,26.56805555555555,26.41180555555555,26.260416666666657
2016-10-16,184.22222222222226,203.6875,203.79166666666663,200.78472222222226,199.75694444444446,23.054861111111112,22.926388888888887,22.80347222222222,26.007638888888877,25.81944444444445,25.617361111111126,25.54097222222221,25.36458333333333,25.190277777777766,23.49097222222222,23.344444444444452,23.215277777777768,23.439583333333346,23.278472222222234,23.11944444444445
2019-01-01,30.25,62.6875,68.52083333333333,140.11805555555554,57.88888888888889,11.522222222222226,11.404166666666653,11.286111111111104,12.068055555555553,11.940972222222221,11.816666666666665,12.158333333333333,12.04583333333334,11.929166666666674,12.789583333333333,12.660416666666661,12.545138888888884,12.919444444444444,12.781944444444445,12.640277777777786
2016-02-01,164.16783216783216,129.45138888888889,144.55244755244757,133.96527777777777,169.1818181818182,6.340972222222222,6.1729166666666675,6.02777777777778,9.829166666666673,9.632638888888888,9.453472222222224,10.868055555555555,10.727777777777773,10.587499999999997,12.40555555555556,12.250000000000002,12.106944444444444,12.819444444444445,12.636805555555561,12.459722222222226
2017-01-17,113.36805555555556,34.06944444444444,126.47552447552448,138.21527777777777,143.59027777777774,12.616666666666665,12.483333333333327,12.366666666666662,10.412500000000009,10.331250000000008,10.25902777777778,11.553146853146856,11.426573426573432,11.322377622377624,11.165972222222216,11.07847222222222,10.98680555555555,13.93194444444444,13.827777777777774,13.718749999999995
2016-07-29,338.47222222222223,342.6363636363636,341.79432624113474,328.0763888888889,340.37323943661966,26.96875000000001,26.818055555555574,26.67083333333333,27.04513888888888,26.879166666666666,26.72013888888889,26.31527777777779,26.16111111111111,26.002083333333346,26.329166666666666,26.179861111111126,26.01736111111112,26.74374999999999,26.594444444444427,26.45000000000001
2018-07-03,301.8541666666667,247.35251798561146,354.43356643356645,350.7676056338028,341.75,24.36666666666666,24.174305555555573,23.99236111111113,23.990972222222233,23.81736111111111,23.648611111111112,24.503472222222232,24.29444444444445,24.08819444444444,24.684027777777786,24.51041666666667,24.319444444444446,24.822222222222237,24.636805555555547,24.44305555555555
2019-07-27,339.2167832167832,353.65034965034965,346.02097902097915,333.27464788732397,345.75539568345323,26.879166666666666,26.68888888888887,26.49861111111111,26.357638888888893,26.159027777777766,25.97152777777778,26.079166666666694,25.90138888888889,25.709722222222204,26.007638888888888,25.85763888888889,25.69583333333333,26.257638888888888,26.115972222222208,25.992361111111112
2017-01-06,83.2361111111111,128.83333333333334,98.70138888888887,139.40277777777777,113.1875,10.785416666666672,10.643055555555552,10.50069444444444,11.828472222222226,11.63125,11.432638888888883,11.570138888888884,11.410416666666665,11.252083333333328,12.573611111111116,12.432638888888883,12.286111111111117,12.702777777777774,12.590277777777779,12.470138888888881
2018-03-21,270.9583333333333,233.70138888888889,260.19444444444446,267.7013888888889,256.63194444444446,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665
2016-08-09,313.3055555555556,280.4513888888889,283.2013888888889,317.6875,304.1468531468532,26.62222222222222,26.47361111111111,26.335416666666678,26.67777777777778,26.519444444444453,26.36944444444445,26.896527777777766,26.761805555555547,26.627777777777766,27.284615384615392,27.13636363636364,26.998601398601426,27.125,26.993749999999995,26.86458333333333
2017-09-16,285.2028985507246,272.1388888888889,240.75,237.65277777777771,233.6458333333333,26.303472222222233,26.08472222222222,25.86388888888888,26.95486111111111,26.734027777777786,26.51736111111112,26.63125000000002,26.497916666666693,26.36041666666668,25.90972222222224,25.77986111111112,25.65,24.7527777777778,24.57500000000001,24.39236111111109
2017-11-09,127.75,153.54166666666666,172.43055555555554,112.95138888888887,125.20138888888887,18.783333333333346,18.62430555555557,18.46944444444444,18.24791666666668,18.056944444444444,17.868055555555557,18.91805555555555,18.76319444444444,18.611805555555545,20.107638888888896,19.999305555555566,19.888194444444466,19.13125000000001,18.997222222222213,18.890277777777786
2018-09-09,290.8541666666667,243.61111111111111,245.94444444444446,199.1458333333333,264.53472222222223,26.50694444444445,26.350000000000005,26.184027777777786,25.77361111111113,25.60486111111112,25.44236111111111,25.70625000000002,25.549305555555573,25.394444444444453,25.288888888888888,25.0965277777778,24.919444444444466,25.20555555555553,25.05416666666666,24.905555555555548
2016-03-11,234.88888888888889,228.96527777777771,215.10416666666663,249.2430555555556,224.44444444444446,19.160416666666666,18.996527777777786,18.82291666666666,19.618750000000013,19.418055555555558,19.235416666666666,22.30833333333333,22.07777777777779,21.838194444444433,17.220833333333328,17.058333333333334,16.89791666666667,15.100694444444445,14.932638888888883,14.754166666666665
2018-11-02,195.3958333333333,200.3333333333333,193.25694444444446,192.84027777777771,193.73611111111111,20.403472222222234,20.264583333333334,20.12430555555555,21.832638888888887,21.707638888888887,21.57986111111111,22.891666666666694,22.73472222222221,22.557638888888906,22.652777777777786,22.45000000000001,22.252777777777766,22.759722222222226,22.534722222222207,22.321527777777785
2017-04-09,284.3055555555556,290.59722222222223,208.54166666666663,150.95833333333334,231.32638888888889,23.050000000000008,22.88958333333333,22.73958333333332,19.522916666666656,19.253472222222236,18.976388888888877,15.968750000000005,15.81736111111111,15.676388888888892,15.625000000000007,15.46666666666668,15.323611111111125,15.11597222222222,14.965972222222225,14.840972222222225
2018-09-12,264.53472222222223,199.1458333333333,269.2708333333333,269.02777777777777,281.5486111111111,25.288888888888888,25.0965277777778,24.919444444444466,25.20555555555553,25.05416666666666,24.905555555555548,25.497222222222234,25.32500000000001,25.16180555555555,25.654861111111106,25.47916666666665,25.30972222222221,26.03263888888889,25.89166666666668,25.757638888888888
2019-04-11,272.9375,290.0069444444445,288.7708333333333,302.8263888888889,285.6041666666667,20.427777777777774,20.200000000000017,19.993055555555557,19.25,19.03680555555556,18.826388888888896,17.77222222222223,17.54791666666667,17.331250000000004,15.199305555555556,15.050694444444444,14.899305555555562,15.113888888888884,14.963888888888896,14.827777777777774
2017-04-23,317.0555555555556,298.54744525547443,287.6944444444445,229.25,293.5625,17.192361111111108,17.020833333333332,16.843055555555562,17.59097222222223,17.406944444444456,17.207638888888884,24.83958333333333,24.507638888888888,24.211805555555557,29.50555555555556,29.27500000000001,29.04861111111111,16.985416666666666,16.77916666666666,16.606944444444434
2018-02-22,84.03472222222223,163.20138888888889,175.14583333333337,198.50694444444446,192.63194444444446,15.016666666666673,14.926388888888884,14.847222222222214,13.809722222222225,13.656249999999998,13.50277777777778,14.097916666666661,13.93611111111111,13.777777777777779,15.040277777777774,14.80833333333333,14.596527777777775,13.915972222222226,13.764583333333327,13.606944444444444
2018-07-21,342.3076923076923,348.91666666666674,294.5694444444445,291.1388888888889,305.9791666666667,26.32291666666667,26.17916666666666,26.03263888888891,26.154861111111106,25.99444444444445,25.827083333333324,25.903472222222234,25.752777777777766,25.59791666666666,25.99861111111112,25.85902777777779,25.70972222222222,25.98402777777777,25.813194444444445,25.659722222222207
2016-11-08,152.94444444444446,140.9375,153.26388888888889,163.94405594405598,148.73611111111111,19.300694444444435,19.138194444444444,18.97638888888889,18.28125000000001,18.148611111111123,18.00069444444446,18.25902777777778,18.08125,17.90069444444445,18.109722222222224,17.95555555555556,17.782638888888886,19.74097222222222,19.580555555555552,19.416666666666664
2016-09-16,258.4583333333333,246.09027777777771,246.3680555555556,254.26388888888889,251.8055555555556,26.183333333333344,26.051388888888887,25.91319444444445,25.44166666666668,25.26736111111111,25.10208333333334,25.42222222222223,25.24583333333333,25.07222222222222,25.29375000000001,25.123611111111106,24.96180555555557,25.12083333333333,24.93055555555555,24.76319444444445
2017-11-01,81.97916666666667,164.50694444444446,136.99305555555554,162.49305555555554,115.75694444444444,21.38541666666666,21.211111111111126,21.052777777777788,21.0673611111111,20.89583333333334,20.721527777777773,19.704166666666666,19.529166666666647,19.35972222222221,20.691666666666688,20.55069444444445,20.41597222222222,19.97222222222221,19.790277777777774,19.616666666666667
2018-07-22,348.91666666666674,294.5694444444445,305.9791666666667,330.47222222222223,291.1388888888889,26.154861111111106,25.99444444444445,25.827083333333324,25.903472222222234,25.752777777777766,25.59791666666666,25.99861111111112,25.85902777777779,25.70972222222222,25.98402777777777,25.813194444444445,25.659722222222207,26.140972222222214,26.019444444444428,25.878472222222207
2018-04-25,172.54166666666663,304.8194444444445,327.9583333333333,57.60416666666666,323.37857142857143,18.28680555555556,18.171527777777765,18.069444444444443,17.868749999999988,17.712500000000006,17.554166666666667,17.840277777777775,17.6486111111111,17.471527777777787,19.80069444444445,19.56875,19.35069444444445,17.53958333333333,17.36597222222223,17.207638888888894
2016-07-17,347.943661971831,349.77777777777777,344.3986013986014,339.2013888888889,341.87412587412587,26.88541666666667,26.726388888888888,26.57638888888888,26.5076388888889,26.35694444444445,26.20208333333332,26.598611111111122,26.44305555555555,26.29097222222222,26.33958333333333,26.177083333333336,26.01875,26.58680555555554,26.444444444444446,26.293749999999992
2016-02-18,183.5,189.5,192.4930555555556,154.34722222222226,191.11111111111111,16.236111111111107,16.04236111111112,15.861805555555556,19.39444444444443,19.169444444444444,18.954166666666666,19.03521126760564,18.807746478873245,18.597183098591547,21.488194444444453,21.29861111111111,21.118055555555557,22.120833333333348,21.940277777777766,21.766666666666666
2019-07-29,346.02097902097915,345.75539568345323,333.27464788732397,347.58156028368796,333.8098591549296,26.079166666666694,25.90138888888889,25.709722222222204,26.007638888888888,25.85763888888889,25.69583333333333,26.257638888888888,26.115972222222208,25.992361111111112,25.97291666666668,25.82569444444445,25.68124999999998,25.69027777777779,25.535416666666652,25.39097222222223
2016-04-23,308.52777777777777,315.02777777777777,295.0763888888889,300.0416666666667,292.1041666666667,23.72569444444445,23.460416666666674,23.208333333333336,28.440277777777766,28.23125000000001,28.00208333333334,25.98333333333333,25.653472222222234,25.367361111111126,22.022916666666656,21.801388888888887,21.59513888888889,20.724305555555567,20.526388888888885,20.336805555555564
2016-06-04,343.8169014084507,338.37323943661966,333.48226950354615,289.125,317.3829787234044,22.714583333333344,22.49027777777779,22.27569444444445,24.59166666666665,24.36041666666666,24.155555555555573,24.747916666666683,24.53819444444445,24.313194444444452,27.22500000000001,26.980555555555554,26.745138888888906,31.73611111111112,31.417361111111113,31.095833333333307
2018-08-24,307.2291666666667,290.0833333333333,303.77777777777777,307.84027777777777,301.0416666666667,25.653472222222234,25.48333333333333,25.32083333333334,25.570138888888877,25.40208333333334,25.23402777777777,26.09722222222224,25.956250000000008,25.811111111111106,26.61319444444446,26.465972222222234,26.32638888888889,26.665972222222237,26.528472222222234,26.388888888888893
2017-06-26,357.6285714285715,360.61971830985914,359.7,356.1702127659574,364.5323741007194,23.44444444444445,23.28819444444445,23.13125,23.60972222222223,23.46388888888889,23.30208333333333,24.75208333333333,24.57291666666666,24.395833333333336,25.691666666666666,25.48958333333333,25.29722222222223,26.112500000000004,25.89652777777779,25.697222222222234
2016-10-02,138.8125,236.6180555555556,243.8055555555556,233.9375,234.75,23.49930555555556,23.38194444444443,23.26180555555553,23.873611111111106,23.727083333333322,23.594444444444427,23.871527777777768,23.715972222222234,23.575,24.76458333333333,24.56736111111111,24.363888888888887,27.982638888888893,27.78819444444445,27.59236111111112
2017-11-07,150.15972222222226,131.47222222222223,127.75,172.43055555555554,153.54166666666666,18.04861111111112,17.89375,17.747916666666665,18.720138888888886,18.550694444444453,18.383333333333336,18.783333333333346,18.62430555555557,18.46944444444444,18.24791666666668,18.056944444444444,17.868055555555557,18.91805555555555,18.76319444444444,18.611805555555545
2017-05-21,326.5486111111111,306.4166666666667,237.38194444444446,315.1468531468532,237.6458333333333,21.80277777777779,21.576388888888875,21.371527777777786,22.947222222222234,22.77916666666667,22.599305555555553,21.022916666666685,20.88541666666668,20.759722222222226,19.729166666666668,19.56597222222221,19.410416666666674,19.273426573426573,19.113986013986008,18.960139860139858
2017-12-13,148.34722222222226,85.125,133.28472222222223,61.18055555555557,127.79861111111113,13.081249999999995,12.940277777777775,12.799305555555556,13.586111111111107,13.43263888888889,13.296527777777786,15.834722222222226,15.670138888888893,15.513888888888884,18.78055555555555,18.676388888888887,18.575,17.406249999999993,17.30138888888888,17.198611111111106
2018-08-02,267.06944444444446,309.8055555555556,282.8333333333333,221.70138888888889,303.78472222222223,26.10208333333333,25.94027777777779,25.7763888888889,25.99374999999999,25.815972222222232,25.651388888888874,25.698611111111106,25.524305555555557,25.35347222222221,25.82777777777777,25.64930555555554,25.492361111111087,26.375694444444452,26.234722222222214,26.10069444444445
2017-06-27,360.61971830985914,359.7,364.5323741007194,353.1560283687944,356.1702127659574,23.60972222222223,23.46388888888889,23.30208333333333,24.75208333333333,24.57291666666666,24.395833333333336,25.691666666666666,25.48958333333333,25.29722222222223,26.112500000000004,25.89652777777779,25.697222222222234,27.00208333333333,26.804166666666678,26.611111111111107
2017-05-08,317.375,284.03472222222223,270.1736111111111,320.3263888888889,333.54285714285714,18.484027777777776,18.322222222222226,18.17638888888889,18.634722222222237,18.473611111111133,18.32083333333334,19.058333333333348,18.902777777777775,18.752777777777773,18.698571428571427,18.521428571428565,18.347142857142856,21.954166666666666,21.68263888888889,21.434722222222238
2019-01-11,58.10416666666666,54.13888888888889,109.51388888888887,150.92361111111111,152.70833333333334,10.943055555555546,10.794444444444439,10.660416666666665,10.747222222222216,10.620833333333334,10.477083333333338,10.06041666666667,9.884027777777776,9.72083333333334,10.748611111111105,10.632638888888888,10.504861111111106,11.912499999999998,11.796527777777774,11.686805555555555
2016-12-20,45.22222222222222,71.79166666666667,58.47222222222222,128.56643356643357,54.361111111111114,11.993055555555555,11.877083333333335,11.77083333333334,11.637500000000005,11.525694444444447,11.437500000000002,11.053472222222233,10.941666666666665,10.82847222222223,8.133333333333331,8.035416666666665,7.9381944444444414,9.061805555555557,8.836805555555555,8.619444444444442
2018-10-06,227.40972222222226,221.54166666666663,202.86111111111111,213.6805555555556,220.38194444444446,25.60902777777776,25.49166666666666,25.38194444444443,25.176388888888887,25.04444444444444,24.929861111111112,24.347916666666666,24.22013888888891,24.09236111111112,23.99375000000001,23.841666666666665,23.690972222222232,24.196527777777767,24.046527777777786,23.891666666666666
2018-12-15,96.61111111111113,61.34027777777778,82.00694444444444,142.33333333333334,142.75694444444446,16.468750000000007,16.355555555555547,16.25,15.949999999999996,15.822222222222214,15.677777777777774,14.574305555555544,14.429861111111116,14.293749999999996,13.265972222222226,13.08958333333333,12.909722222222225,15.914583333333326,15.825694444444444,15.749305555555553
2019-01-02,62.6875,68.52083333333333,57.88888888888889,90.85416666666669,140.11805555555554,12.068055555555553,11.940972222222221,11.816666666666665,12.158333333333333,12.04583333333334,11.929166666666674,12.789583333333333,12.660416666666661,12.545138888888884,12.919444444444444,12.781944444444445,12.640277777777786,13.003472222222225,12.82916666666666,12.654861111111105
2018-02-16,95.70833333333331,124.28472222222223,134.95138888888889,173.43055555555554,133.65277777777777,14.483333333333334,14.389583333333334,14.30347222222222,13.127083333333333,13.027083333333328,12.934027777777779,13.404861111111105,13.234027777777786,13.08263888888889,15.747222222222213,15.663194444444438,15.57777777777777,15.926388888888884,15.83472222222222,15.718750000000007
2017-04-22,305.84722222222223,317.0555555555556,298.54744525547443,293.5625,287.6944444444445,17.769444444444442,17.571527777777778,17.386111111111106,17.192361111111108,17.020833333333332,16.843055555555562,17.59097222222223,17.406944444444456,17.207638888888884,24.83958333333333,24.507638888888888,24.211805555555557,29.50555555555556,29.27500000000001,29.04861111111111
2017-09-12,282.9583333333333,270.0555555555556,277.1041666666667,285.2028985507246,284.2411347517732,25.727777777777767,25.59097222222222,25.45486111111111,26.46875000000001,26.33541666666667,26.21875000000001,25.95208333333333,25.790972222222226,25.637499999999992,26.06875000000001,25.88958333333333,25.706944444444442,26.303472222222233,26.08472222222222,25.86388888888888
2017-06-12,346.5035971223021,337.33812949640287,354.27972027972015,349.24305555555566,353.34057971014494,25.11458333333333,24.918055555555558,24.722222222222207,25.72569444444445,25.50208333333332,25.28958333333333,22.98333333333333,22.836805555555557,22.70000000000001,22.48194444444445,22.29652777777777,22.117361111111126,22.83958333333333,22.644444444444453,22.46875000000001
