,,,,,,,,,TD,TDmax_3,TD_3,TDmin_3,TDmax_2,TD_2,TDmin_2,TDmax_1,TDmin_1,TD_1,TDmin,TDmax
2018,12,21,0,0,0,4,355,-1,11.85277777777778,12.032638888888892,11.979861111111116,11.926388888888889,12.611805555555552,12.464583333333339,12.341666666666667,10.706249999999997,10.522916666666667,10.609722222222219,11.724305555555551,11.971527777777771
2018,12,22,0,0,0,5,356,-1,10.970138888888881,12.611805555555552,12.464583333333339,12.341666666666667,10.706249999999997,10.609722222222219,10.522916666666667,11.971527777777771,11.724305555555551,11.85277777777778,10.800000000000004,11.1375
2018,12,23,0,0,0,6,357,-1,11.25902777777778,10.706249999999997,10.609722222222219,10.522916666666667,11.971527777777771,11.85277777777778,11.724305555555551,11.1375,10.800000000000004,10.970138888888881,11.067361111111106,11.454166666666664
2018,12,24,0,0,0,0,358,-1,10.965277777777779,11.971527777777771,11.85277777777778,11.724305555555551,11.1375,10.970138888888881,10.800000000000004,11.454166666666664,11.067361111111106,11.25902777777778,10.804166666666669,11.111805555555563
2018,12,25,0,0,0,1,359,-1,12.825694444444446,11.1375,10.970138888888881,10.800000000000004,11.454166666666664,11.25902777777778,11.067361111111106,11.111805555555563,10.804166666666669,10.965277777777779,12.699305555555553,12.965972222222227
2018,12,26,0,0,0,2,360,-1,11.579166666666664,11.454166666666664,11.25902777777778,11.067361111111106,11.111805555555563,10.965277777777779,10.804166666666669,12.965972222222227,12.699305555555553,12.825694444444446,11.415277777777773,11.743749999999999
2018,12,27,0,0,0,3,361,-1,9.700000000000001,11.111805555555563,10.965277777777779,10.804166666666669,12.965972222222227,12.825694444444446,12.699305555555553,11.743749999999999,11.415277777777773,11.579166666666664,9.620138888888881,9.79027777777777
2018,12,28,0,0,0,4,362,-1,8.720138888888892,12.965972222222227,12.825694444444446,12.699305555555553,11.743749999999999,11.579166666666664,11.415277777777773,9.79027777777777,9.620138888888881,9.700000000000001,8.672222222222219,8.760416666666675
2018,12,29,0,0,0,5,363,-1,9.613888888888882,11.743749999999999,11.579166666666664,11.415277777777773,9.79027777777777,9.700000000000001,9.620138888888881,8.760416666666675,8.672222222222219,8.720138888888892,9.578472222222214,9.664583333333333
2018,12,30,0,0,0,6,364,-1,9.985416666666671,9.79027777777777,9.700000000000001,9.620138888888881,8.760416666666675,8.720138888888892,8.672222222222219,9.664583333333333,9.578472222222214,9.613888888888882,9.925000000000004,10.039583333333338
